一分の活泉,一分の活泉
散弾激昂,散弾激昂
散弾の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n散弾相性のスキル使用時、威力が100%上昇し、\n散弾相性スキルの効果の、上限が+50%解放される。,散弾の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n散弾相性の技能使用時、威力が100%上昇し、\n散弾相性技能の効果の、上限が+50%解放される。
火炎激昂,火炎激昂
火炎の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n火炎相性のスキル使用時、威力が100%上昇し、\n火炎相性スキルの効果の、上限が+50%解放される。,火炎の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n火炎相性の技能使用時、威力が100%上昇し、\n火炎相性技能の効果の、上限が+50%解放される。
氷結激昂,氷結激昂
氷結の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n氷結相性のスキル使用時、威力が100%上昇し、\n氷結相性スキルの効果の、上限が+50%解放される。,氷結の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n氷結相性の技能使用時、威力が100%上昇し、\n氷結相性技能の効果の、上限が+50%解放される。
電撃激昂,電撃激昂
電撃の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n電撃相性のスキル使用時、威力が100%上昇し、\n電撃相性スキルの効果の、上限が+50%解放される。,電撃の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n電撃相性の技能使用時、威力が100%上昇し、\n電撃相性技能の効果の、上限が+50%解放される。
衝撃激昂,衝撃激昂
衝撃の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n衝撃相性のスキル使用時、威力が100%上昇し、\n衝撃相性スキルの効果の、上限が+50%解放される。,衝撃の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n衝撃相性の技能使用時、威力が100%上昇し、\n衝撃相性技能の効果の、上限が+50%解放される。
呪殺激昂,呪殺激昂
呪殺の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n呪殺相性のスキル使用時、威力が100%上昇し、\n呪殺相性スキルの効果の、上限が+50%解放される。,呪殺の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n呪殺相性の技能使用時、威力が100%上昇し、\n呪殺相性技能の効果の、上限が+50%解放される。
破魔激昂,破魔激昂
破魔の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n破魔相性のスキル使用時、威力が100%上昇し、\n破魔相性スキルの効果の、上限が+50%解放される。,破魔の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n破魔相性の技能使用時、威力が100%上昇し、\n破魔相性技能の効果の、上限が+50%解放される。
魔力激昂,魔力激昂
魔力の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n魔力相性のスキル使用時、威力が100%上昇し、\n魔力相性スキルの効果の、上限が+50%解放される。,魔力の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n魔力相性の技能使用時、威力が100%上昇し、\n魔力相性技能の効果の、上限が+50%解放される。
神経激昂,神経激昂
神経の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n神経相性のスキル使用時、威力が100%上昇し、\n神経相性スキルの効果の、上限が+50%解放される。,神経の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n神経相性の技能使用時、威力が100%上昇し、\n神経相性技能の効果の、上限が+50%解放される。
精神激昂,精神激昂
精神の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n精神相性のスキル使用時、威力が100%上昇し、\n精神相性スキルの効果の、上限が+50%解放される。,精神の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n精神相性の技能使用時、威力が100%上昇し、\n精神相性技能の効果の、上限が+50%解放される。
万能激昂,万能激昂
万能の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n万能相性のスキル使用時、威力が100%上昇し、\n万能相性スキルの効果の、上限が+50%解放される。,万能の扱いに長けた悪魔が、\n我を失う程、怒りを露にした状態。\n万能相性の技能使用時、威力が100%上昇し、\n万能相性技能の効果の、上限が+50%解放される。
堅忍不抜,堅忍不抜
極めて強い意志を持った悪魔。\n被ダメージ時の硬直と詠唱中断、\nノックバックを無効化させる。,極めて強い意志を持った悪魔。\n被傷害時の硬直と詠唱中断、\nノックバックを無効化させる。
リベンジャー,リベンジャー
敵の隙を突き、致命的なダメージを与える事を\n得意とした悪魔。\nカウンタースキル使用時、威力が400%上昇する。\n最大HPがLv×10上昇する。,敵の隙を突き、致命的な傷害を与える事を\n得意とした悪魔。\n反撃技能使用時、威力が400%上昇する。\n最大HPがLv×10上昇する。
啄木鳥,啄木鳥
多段攻撃を得意とした悪魔。\nスキルの装填数が1増加する。\nテクニカルアタックの発生確率と威力が30%上昇する。\n追撃の発生確率と威力が30%上昇する。\n※追撃威力の上限値は100%となります。,多段攻撃を得意とした悪魔。\n技能の装填数が1増加する。\n技巧普撃の発生確率と威力が30%上昇する。\n追撃の発生確率と威力が30%上昇する。\n※追撃威力の上限値は100%と成為。
ヴァナラ,ヴァナラ
ヴァナラと呼ばれる種の性質を持った悪魔。\n被近接、射撃、攻撃魔法ダメージが50%減少し、\nスキルのHPコスト、MPコストが30%減少する。\n即死の状態異常に完全耐性を持つ。,ヴァナラと呼ばれる種の性質を持った悪魔。\n被近接、射撃、攻撃魔法傷害が50%減少し、\n技能のHP消耗、MP消耗が30%減少する。\n即死の状態異常に完全耐性を持つ。
地獄の宰相,地獄の宰相
地獄の宰相を務める、\n世界の財宝と富の全てを管理する悪魔。\n召喚者のマッカ獲得量、マグネタイト獲得量が\n100%上昇する。\n,地獄の宰相を務める、\n世界の財宝と富の全てを管理する悪魔。\n召喚者のマッカ獲得量、マグネタイト獲得量が\n100%上昇する。\n
国士無双,国士無双
他に並ぶものがいない\n大変優れた才能をもった悪魔。\n最終クリティカル率が50%上昇し、\nリミットブレイク威力が100%上昇し、\nスキルのクールタイムが60%減少する。,他に並ぶものがいない\n大変優れた才能をもった悪魔。\n最終暴击率が50%上昇し、\nLimitBreak威力が100%上昇し、\n技能の冷却時間が60%減少する。
金城鉄壁,金城鉄壁
身の守り方を熟知した、鉄壁の防御を誇る悪魔。\n被近接、射撃、魔法攻撃ダメージが50%減少し、\n必殺抑止が120増加する。,身の守り方を熟知した、鉄壁の防御を誇る悪魔。\n被近接、射撃、魔法攻撃傷害が50%減少し、\n必殺抑止が120増加する。
臥竜鳳雛,臥竜鳳雛
その優れた才覚で、\n召喚者を大いに助けるであろう悪魔。\n召喚者の、\n最終クリティカル率補正が50%上昇し、\nリミットブレイク威力が100%上昇し、\nスキルのクールタイムが60%減少する。,その優れた才覚で、\n召喚者を大いに助けるであろう悪魔。\n召喚者の、\n最終暴击率補正が50%上昇し、\nLimitBreak威力が100%上昇し、\n技能の冷却時間が60%減少する。
善隣友好,善隣友好
周囲にいる者を幸せにする友好的な悪魔。\nパーティメンバーの\n力、魔力、体力、知力、速さ、運が20上昇する。\n※但し、効果発動者と同一マップ内に限る。,周囲にいる者を幸せにする友好的な悪魔。\n隊伍成員の\n力、魔力、体力、知力、速度、運が20上昇する。\n※但限与効果発動者同一地図。
魔斥瘴耐性,魔斥瘴耐性
魔法を封じる瘴気に抵抗力を持った悪魔。\n斬撃、突撃、打撃、射撃、貫通、散弾、\n火炎、氷結、電撃、衝撃、魔力、\n神経、精神、破魔、呪殺、万能相性の\n魔斥瘴を無視できる。,魔法を封じる瘴気に抵抗力を持った悪魔。\n斬撃、突撃、打撃、射撃、貫通、散弾、\n火炎、氷結、電撃、衝撃、魔力、\n神経、精神、破魔、呪殺、万能相性の\n魔斥瘴を無視できる。
炉心解放,炉心解放
獲得以下効果的被動技能。\n\n・リミットブレイク発生+70%\n・リミットブレイクダメージ上限解放+10000,獲得以下効果的被動技能。\n\n・LimitBreak発生+70%\n・LimitBreak傷害上限解放+10000
煉獄の主,煉獄の主
黒き太陽を象徴する悪魔。\nスキルHPコスト、MPコストが30%減少し、\nリミットブレイクダメージの、\n上限が+1500解放される。,黒き太陽を象徴する悪魔。\n技能HP消耗、MP消耗が30%減少し、\nLimitBreak傷害の、\n上限が+1500解放される。
煉獄の主・ＰＣ,煉獄の主・ＰＣ
黒き太陽を象徴する悪魔。\n召喚者の、\nスキルHPコスト、MPコストが30%減少し、\nリミットブレイクダメージの、\n上限が+1500解放される。,黒き太陽を象徴する悪魔。\n召喚者の、\n技能HP消耗、MP消耗が30%減少し、\nLimitBreak傷害の、\n上限が+1500解放される。
セブンス引換券,セブンス引換券
カオスコード引換券,カオスコード引換券
デビルサマナー衣装引換券,デビルサマナー衣装引換券
ロウスーツ引換券,ロウスーツ引換券
メイド衣装引換券,メイド衣装引換券
セタンタ・ネコマタ衣装引換券,セタンタ・ネコマタ衣装引換券
聖エルミン引換券,聖エルミン引換券
ハロウィン衣装引換券2007,ハロウィン衣装引換券2007
女医・エージェント衣装引換券,女医・エージェント衣装引換券
聖夜の衣装（白）引換券,聖夜の衣装（白）引換券
聖夜の衣装（赤）引換券,聖夜の衣装（赤）引換券
聖夜の衣装（黒）引換券,聖夜の衣装（黒）引換券
パッケージ特典アバター引換券,パッケージ特典アバター引換券
お正月衣装引換券（源／黄水仙）,お正月衣装引換券（源／黄水仙）
お正月衣装引換券（明星／柴苑）,お正月衣装引換券（明星／柴苑）
聖エルミン引換券Ⅱ,聖エルミン引換券Ⅱ
耽美衣装引換券・レッド,耽美衣装引換券・レッド
耽美衣装引換券・ブラック,耽美衣装引換券・ブラック
耽美衣装引換券・パープル,耽美衣装引換券・パープル
クー・フーリン衣装引換券,クー・フーリン衣装引換券
ティターニア衣装引換券,ティターニア衣装引換券
ライダーズ衣装引換券・紅華,ライダーズ衣装引換券・紅華
ライダーズ衣装引換券・白羽,ライダーズ衣装引換券・白羽
ライダー衣装引換券・蒼焔,ライダー衣装引換券・蒼焔
桜花衣装引換券・暁,桜花衣装引換券・暁
桜花衣装引換券・宵,桜花衣装引換券・宵
鳳衣衣装引換券・赤,鳳衣衣装引換券・赤
鳳衣衣装引換券・黒,鳳衣衣装引換券・黒
鳳衣衣装引換券・青／白,鳳衣衣装引換券・青／白
鳳衣衣装引換券・仙,鳳衣衣装引換券・仙
小悪魔Ｔシャツ引換券,小悪魔Ｔシャツ引換券
猛炎の小手交換タグ,猛炎の小手交換タグ
静氷の小手交換タグ,静氷の小手交換タグ
流儀のグローブ交換タグ,流儀のグローブ交換タグ
治療のボトムス交換タグ,治療のボトムス交換タグ
耐炎のボトムス交換タグ,耐炎のボトムス交換タグ
耐氷のボトムス交換タグ,耐氷のボトムス交換タグ
援魔のシューズ交換タグ,援魔のシューズ交換タグ
護魔のシューズ交換タグ,護魔のシューズ交換タグ
耐魔のヘッド交換タグ,耐魔のヘッド交換タグ
重撃の白刃交換タグ,重撃の白刃交換タグ
旋撃の白刃交換タグ,旋撃の白刃交換タグ
瞬弾の火器交換タグ,瞬弾の火器交換タグ
湧魔の白刃交換タグ,湧魔の白刃交換タグ
アニバーサリーＴシャツ交換タグ,アニバーサリーＴシャツ交換タグ
クランプレゼント引換券,クランプレゼント引換券
武将装束引換券,武将装束引換券
ブレスド衣装引換券・白,ブレスド衣装引換券・白
ブレスド衣装引換券・黒／桃,ブレスド衣装引換券・黒／桃
スネークマンＴシャツ引換券,スネークマンＴシャツ引換券
メロン（絆)＆盃（5倍)引換券,メロン（絆)＆盃（5倍)引換券
メロン(絆)＆月影鏡(望)引換券,メロン(絆)＆月影鏡(望)引換券
警護衣装引換券,警護衣装引換券
学生衣装引換券・黒,学生衣装引換券・黒
学生衣装引換券・白,学生衣装引換券・白
キャンドル引換券,キャンドル引換券
小悪魔リリム引換券,小悪魔リリム引換券
悪魔引換券【アリス】,悪魔引換券【アリス】
悪魔引換券,悪魔引換券
悪魔引換券【Gift】,悪魔引換券【Gift】
悪魔引換券【Ｉｍｍａ】,悪魔引換券【Ｉｍｍａ】
悪魔引換券【ｉｍｍＡ】,悪魔引換券【ｉｍｍＡ】
軽子坂高校制服引換券,軽子坂高校制服引換券
お助け悪魔引換えチケット,お助け悪魔引換えチケット
舞踏衣装引換券,舞踏衣装引換券
Ｓ－ウェポンセット引換券・涼,Ｓ－ウェポンセット引換券・涼
レディピアス交換タグ,レディピアス交換タグ
スネークマンＴシャツ引換券Ⅱ,スネークマンＴシャツ引換券Ⅱ
南国衣装・波引換券,南国衣装・波引換券
南国衣装・風引換券,南国衣装・風引換券
南国衣装・月引換券,南国衣装・月引換券
ラブ水着引換券,ラブ水着引換券
アクア水着引換券,アクア水着引換券
浴衣・夜光蝶引換券,浴衣・夜光蝶引換券
舞踏衣装【氷結】引換券,舞踏衣装【氷結】引換券
舞踊衣装【電撃】引換券,舞踊衣装【電撃】引換券
舞踊衣装【火炎】引換券,舞踊衣装【火炎】引換券
舞踊衣装【衝撃】引換券,舞踊衣装【衝撃】引換券
舞踊衣装【魔力】引換券,舞踊衣装【魔力】引換券
浴衣（紺／女郎花）引換券,浴衣（紺／女郎花）引換券
浴衣（白橡／紺桔梗）引換券,浴衣（白橡／紺桔梗）引換券
浴衣（紅樺／真朱）引換券,浴衣（紅樺／真朱）引換券
浴衣（緑青／蘇芳）引換券,浴衣（緑青／蘇芳）引換券
浴衣（蘇比／紅緋）引換券,浴衣（蘇比／紅緋）引換券
浴衣（柳煤竹／桜）引換券,浴衣（柳煤竹／桜）引換券
浴衣（墨染／夜桜）引換券,浴衣（墨染／夜桜）引換券
浴衣（珊瑚／瑠璃）引換券,浴衣（珊瑚／瑠璃）引換券
浴衣（竜胆／菜の花）引換券,浴衣（竜胆／菜の花）引換券
浴衣（瑠璃紺／鴇）引換券,浴衣（瑠璃紺／鴇）引換券
浴衣（白練／宵）引換券,浴衣（白練／宵）引換券
浴衣（紅柄／群青）引換券,浴衣（紅柄／群青）引換券
浴衣（藍墨／甚三紅）引換券,浴衣（藍墨／甚三紅）引換券
ケットシーのお面・Ｇ引換券,ケットシーのお面・Ｇ引換券
オンモラキのお面・Ｇ引換券,オンモラキのお面・Ｇ引換券
ジャックランタンのお面・Ｇ引換券,ジャックランタンのお面・Ｇ引換券
ケットシーのお面引換券,ケットシーのお面引換券
ジャックランタンのお面引換券,ジャックランタンのお面引換券
メディカル衣装引換券・青／桃,メディカル衣装引換券・青／桃
メディカル引換券・黒,メディカル引換券・黒
天使衣装引換券・蒼,天使衣装引換券・蒼
天使衣装引換券・紅,天使衣装引換券・紅
天使衣装引換券・翠,天使衣装引換券・翠
退魔衣装引換券・禊,退魔衣装引換券・禊
退魔衣装引換券・祓,退魔衣装引換券・祓
退魔衣装引換券・祀,退魔衣装引換券・祀
ハロウィン衣装引換券２００８,ハロウィン衣装引換券２００８
力（小）＆堅守の香引換券,力（小）＆堅守の香引換券
速さ（小）＆堅守の香引換券,速度（小）＆堅守の香引換券
魔力（小）＆堅守の香引換券,魔力（小）＆堅守の香引換券
デビルバスター応援キット引換券,デビルバスター応援キット引換券
悪魔引換券・王道,悪魔引換券・王道
悪魔引換券・覇道,悪魔引換券・覇道
悪魔引換券・和道,悪魔引換券・和道
５００００マッカ紙幣,５００００マッカ紙幣
シャドウ衣装引換券,シャドウ衣装引換券
Ａ－ウェポン引換券,Ａ－ウェポン引換券
学生衣装Ⅱ引換券,学生衣装Ⅱ引換券
ＤＢサバイブキット・ビギナー,ＤＢサバイブキット・ビギナー
ＤＢサバイブキット・ライセンサー,ＤＢサバイブキット・ライセンサー
ＤＢサバイブキット・ハイクラス,ＤＢサバイブキット・高クラス
倉庫レンタルチケット引換券,倉庫レンタルチケット引換券
召喚ＰＧ【ハートウォーマー】,召喚ＰＧ【ハートウォーマー】
召喚ＰＧ【ハートウォーマー・輝】,召喚ＰＧ【ハートウォーマー・輝】
召喚ＰＧ【溶けない友情の証】,召喚ＰＧ【溶けない友情の証】
召喚ＰＧ【溶けない友情の証・輝】,召喚ＰＧ【溶けない友情の証・輝】
ウィングデータチケット,ウィングデータチケット
サンタなりきりセット,サンタなりきりセット
召喚ＰＧ【Ｉｍｍａ】,召喚ＰＧ【Ｉｍｍａ】
召喚ＰＧ【２００８.１２_２】,召喚ＰＧ【２００８.１２_２】
悪魔全書メモリデータチケット,悪魔全書メモリデータチケット
ルーンストーンデータチケット,ルーンストーンデータチケット
暗黒戦士衣装データチケット,暗黒戦士衣装データチケット
お正月衣装引換券（浮舟／夕霧）,お正月衣装引換券（浮舟／夕霧）
お正月衣装引換券（澪標／紅梅）,お正月衣装引換券（澪標／紅梅）
リセットアイテムデータチケット,リセットアイテムデータチケット
警護衣装・白データチケット,警護衣装・白データチケット
武将装束・紺／赤データチケット,武将装束・紺／赤データチケット
舞踊衣装・白／黒データチケット,舞踊衣装・白／黒データチケット
天使衣装・黒データチケット,天使衣装・黒データチケット
天使衣装・白データチケット,天使衣装・白データチケット
ブラックサンタなりきりセット,ブラックサンタなりきりセット
ホワイトサンタなりきりセット,ホワイトサンタなりきりセット
召喚ＰＧ【厄落とし・富士】,召喚ＰＧ【厄落とし・富士】
召喚ＰＧ【厄落とし・鷹】,召喚ＰＧ【厄落とし・鷹】
召喚ＰＧ【厄落とし・茄子】,召喚ＰＧ【厄落とし・茄子】
召喚ＰＧ【電撃】,召喚ＰＧ【電撃】
東京サバイバルキット入門編,東京サバイバルキット入門編
東京サバイバルキット応用編,東京サバイバルキット応用編
図書チケット・戦闘関連書籍,図書チケット・戦闘関連書籍
図書チケット・魔法関連書籍,図書チケット・魔法関連書籍
図書チケット・技術関連書籍,図書チケット・技術関連書籍
図書チケット・学問関連書籍,図書チケット・学問関連書籍
図書チケット・対人関連書籍,図書チケット・対人関連書籍
ＤＯＧ衣装データチケット,ＤＯＧ衣装データチケット
フロンティア衣装データチケット,フロンティア衣装データチケット
ランダムボックス【スイーツ】,ランダムボックス【スイーツ】
ランダムボックス【エレメント】,ランダムボックス【エレメント】
ランダムボックス【エンチャント】,ランダムボックス【エンチャント】
センチネルスーツデータチケット,センチネルスーツデータチケット
召喚ＰＧ【未熟なトート】,召喚ＰＧ【未熟なトート】
召喚ＰＧ【未熟なシーサー】,召喚ＰＧ【未熟なシーサー】
召喚ＰＧ【未熟なオオクニヌシ】,召喚ＰＧ【未熟なオオクニヌシ】
争覇衣装データチケット・鼎,争覇衣装データチケット・鼎
争覇衣装・魏データチケット,争覇衣装・魏データチケット
争覇衣装・蜀データチケット,争覇衣装・蜀データチケット
争覇衣装・呉データチケット,争覇衣装・呉データチケット
チョコギフト（ウール＆心）,チョコギフト（ウール＆心）
チョコギフト（ウール＆絆）,チョコギフト（ウール＆絆）
チョコギフト（ニット＆心）,チョコギフト（ニット＆心）
チョコギフト（ニット＆絆）,チョコギフト（ニット＆絆）
チョコギフト（リング＆心）,チョコギフト（リング＆心）
チョコギフト（リング＆絆）,チョコギフト（リング＆絆）
イエローサプライズ,イエローサプライズ
断魔衣装データチケット,断魔衣装データチケット
学生衣装Ⅱ･紫／水データチケット,学生衣装Ⅱ･紫／水データチケット
眼帯・白データチケット,眼帯・白データチケット
眼帯・水データチケット,眼帯・水データチケット
眼帯・桃データチケット,眼帯・桃データチケット
対花粉セット,対花粉セット
シャドウ衣装・赤交換タグ,シャドウ衣装・赤交換タグ
警護衣装・白交換タグ,警護衣装・白交換タグ
旋撃のギター交換タグ,旋撃のギター交換タグ
湧魔のギター交換タグ,湧魔のギター交換タグ
治癒のギター交換タグ,治癒のギター交換タグ
湧力のトップス交換タグ,湧力のトップス交換タグ
神速のトップス交換タグ,神速のトップス交換タグ
鼓舞のトップス交換タグ,鼓舞のトップス交換タグ
鉄壁のトップス交換タグ,鉄壁のトップス交換タグ
湧力のフェイス交換タグ,湧力のフェイス交換タグ
神速のフェイス交換タグ,神速のフェイス交換タグ
鼓舞のフェイス交換タグ,鼓舞のフェイス交換タグ
鉄壁のフェイス交換タグ,鉄壁のフェイス交換タグ
湧力のシューズ交換タグ,湧力のシューズ交換タグ
神速のシューズ交換タグ,神速のシューズ交換タグ
鼓舞のシューズ交換タグ,鼓舞のシューズ交換タグ
鉄壁のシューズ交換タグ,鉄壁のシューズ交換タグ
アナザーフェイス交換タグ,アナザーフェイス交換タグ
アナザーシューズ交換タグ,アナザーシューズ交換タグ
援魔のシューズ交換タグｖｏｌ２,援魔のシューズ交換タグｖｏｌ２
護魔のシューズ交換タグｖｏｌ２,護魔のシューズ交換タグｖｏｌ２
蝕呪のシューズ交換タグ,蝕呪のシューズ交換タグ
縛呪のシューズ交換タグ,縛呪のシューズ交換タグ
環力のシューズ交換タグ,環力のシューズ交換タグ
援魔のフェイス交換タグ,援魔のフェイス交換タグ
護魔のフェイス交換タグ,護魔のフェイス交換タグ
蝕呪のフェイス交換タグ,蝕呪のフェイス交換タグ
縛呪のフェイス交換タグ,縛呪のフェイス交換タグ
環力のフェイス交換タグ,環力のフェイス交換タグ
碧天の涙データチケット,碧天の涙データチケット
召喚ＰＧ【四重奏】,召喚ＰＧ【四重奏】
召喚ＰＧ【敏捷なピクシー】,召喚ＰＧ【敏捷なピクシー】
召喚ＰＧ【敏捷なカハク】,召喚ＰＧ【敏捷なカハク】
召喚ＰＧ【敏捷なアリス】,召喚ＰＧ【敏捷なアリス】
ライダー衣装・紫天データチケット,ライダー衣装・紫天データチケット
耽美衣装・ブルーデータチケット,耽美衣装・ブルーデータチケット
レッドサプライズ,レッドサプライズ
パープルサプライズ,パープルサプライズ
フォースウェポンデータチケット,フォースウェポンデータチケット
ナイトメア衣装データチケット,ナイトメア衣装データチケット
ペンダントチケット・アメトリン,ペンダントチケット・アメトリン
ペンダントチケット・シトリン,ペンダントチケット・シトリン
ペンダントチケット・スピネル,ペンダントチケット・スピネル
クッキーギフト（ハート＆心）,クッキーギフト（ハート＆心）
クッキーギフト（ハート＆絆）,クッキーギフト（ハート＆絆）
クッキーギフト（クロス＆心）,クッキーギフト（クロス＆心）
クッキーギフト（クロス＆絆）,クッキーギフト（クロス＆絆）
桜華和装セットデータチケット,桜華和装セットデータチケット
桜華和装データチケット,桜華和装データチケット
桜華和装データチケット（履物）,桜華和装データチケット（履物）
桜華和装データチケット（扇子）,桜華和装データチケット（扇子）
桜華和装データチケット（巾着）,桜華和装データチケット（巾着）
錆びたジャックパーツ,錆びたジャックパーツ
統治者のデータチケット,統治者のデータチケット
意志持つ者のデータチケット,意志持つ者のデータチケット
神秘者のデータチケット,神秘者のデータチケット
行動者のデータチケット,行動者のデータチケット
探索者の衣装データチケット,探索者の衣装データチケット
ノートンＴシャツデータチケット,ノートンＴシャツデータチケット
ノートンＣＯＭＰデータチケット,ノートンＣＯＭＰデータチケット
トリビュートチケット,トリビュートチケット
ドリームボックス,ドリームボックス
ＣＯＭＰムーブデータチケット,ＣＯＭＰムーブデータチケット
ＣＯＭＰファルスデータチケット,ＣＯＭＰファルスデータチケット
ＣＯＭＰバプテズマデータチケット,ＣＯＭＰバプテズマデータチケット
ＣＯＭＰニューロデータチケット,ＣＯＭＰニューロデータチケット
リトルウイングデータチケット,リトルウイングデータチケット
ＮＯＣＴＵＲＮＥデータチケット,ＮＯＣＴＵＲＮＥデータチケット
彷徨える者のデータチケット,彷徨える者のデータチケット
彷徨える者のデータチケットⅡ,彷徨える者のデータチケットⅡ
完結する者のデータチケット,完結する者のデータチケット
君臨する者のデータチケット,君臨する者のデータチケット
レッドジャックパーツ,レッドジャックパーツ
ブレスレットデータチケット,ブレスレットデータチケット
ラプラスシステムβ,ラプラスシステムβ
ＬＮＣマントデータチケット,ＬＮＣマントデータチケット
ランダムボックス【０９０４１１】,ランダムボックス【０９０４１１】
ロストチルドレンズデータチケット,ロストチルドレンズデータチケット
ウィンディアデータチケット,ウィンディアデータチケット
キャスパーデータチケット,キャスパーデータチケット
グリーンジャックパーツ,グリーンジャックパーツ
ウイングチケット（サンプル）,ウイングチケット（サンプル）
サージェントデータチケット,サージェントデータチケット
インスペクターデータチケット,インスペクターデータチケット
生産お助けセット,生産お助けセット
バイク乗車チケット,バイク乗車チケット
ライディングスーツデータチケット,ライディングスーツデータチケット
選べるチケット,選べるチケット
プラチナピアスデータチケット,プラチナピアスデータチケット
ランダムボックス【ノワール】,ランダムボックス【ノワール】
スコアスカルデータチケット,スコアスカルデータチケット
スコアハートクロスデータチケット,スコアハートクロスデータチケット
スコアクラウンデータチケット,スコアクラウンデータチケット
カースドリフレクターチケット,カースドリフレクターチケット
スキアーパラディオンチケット,スキアーパラディオンチケット
アビスクロークデータチケット,アビスクロークデータチケット
オブシディアンマスクチケット,オブシディアンマスクチケット
ブラックウェポンデータチケット,ブラックウェポンデータチケット
サーヴァントデータチケット,サーヴァントデータチケット
ブルージャックパーツ,ブルージャックパーツ
アタッカーズデータチケット,アタッカーズデータチケット
ゴールデンアイアンデータチケット,ゴールデンアイアンデータチケット
愛は藍よりいでて,愛は藍よりいでて
スペシャルチケットＡ,スペシャルチケットＡ
スペシャルチケットＢ,スペシャルチケットＢ
ウェディングチケット,ウェディングチケット
召喚ＰＧ【ゲッシュ】,召喚ＰＧ【ゲッシュ】
ノスタルジアデータチケット,ノスタルジアデータチケット
たたかうメイドデータチケット,たたかうメイドデータチケット
愚連のデータチケット,愚連のデータチケット
レプリカント衣装データチケット,レプリカント衣装データチケット
ランダムボックス【Limited】,ランダムボックス【Limited】
レコードブレイカーチケット・紅蓮,レコードブレイカーチケット・紅蓮
レコードブレイカーチケット・月白,レコードブレイカーチケット・月白
Ｒｅ：ロウスーツデータチケット,Ｒｅ：ロウスーツデータチケット
Ｒｅ：カオスコートデータチケット,Ｒｅ：カオスコートデータチケット
Ｒｅ：真・ヒーロースーツⅡ引換券,Ｒｅ：真・ヒーロースーツⅡ引換券
報酬武器引換データチケット,報酬武器引換データチケット
パトリス衣装データチケット,パトリス衣装データチケット
マキナ衣装データチケット,マキナ衣装データチケット
パトリスの杖データチケット,パトリスの杖データチケット
法被データチケット,法被データチケット
男の鉢巻データチケット,男の鉢巻データチケット
女の鉢巻データチケット,女の鉢巻データチケット
男の地下足袋データチケット,男の地下足袋データチケット
女の地下足袋データチケット,女の地下足袋データチケット
ジャックフロストのお面引換券,ジャックフロストのお面引換券
うちわ引換券,うちわ引換券
ジャアクフロストのお面引換券,ジャアクフロストのお面引換券
オンモラキのお面引換券,オンモラキのお面引換券
ブラックレーベルデータチケット,ブラックレーベルデータチケット
ムーブモードＣＯＭＰチケット,ムーブモードＣＯＭＰチケット
ファルスモードＣＯＭＰチケット,ファルスモードＣＯＭＰチケット
バプテズマモードＣＯＭＰチケット,バプテズマモードＣＯＭＰチケット
ニューロモードＣＯＭＰチケット,ニューロモードＣＯＭＰチケット
イマジンファイターズチケット,イマジンファイターズチケット
愛と慈しみのデータチケット,愛と慈しみのデータチケット
紅玉の装束データチケット,紅玉の装束データチケット
青金石の装束データチケット,青金石の装束データチケット
緑柱石の装束データチケット,緑柱石の装束データチケット
スペシャルチケットＣ,スペシャルチケットＣ
スペシャルチケットＤ,スペシャルチケットＤ
スペシャルチケットＥ,スペシャルチケットＥ
ＳＡ衣装データチケット,ＳＡ衣装データチケット
グラッドサプライズ【精】,グラッドサプライズ【精】
クロスジャックパーツ,クロスジャックパーツ
エンドレスユースチケット,エンドレスユースチケット
人気商品詰め合わせパック,人気商品詰め合わせパック
消耗品詰め合わせパック,消耗品詰め合わせパック
ファイターＤＢ応援アイテムパック,ファイターＤＢ応援アイテムパック
マジシャンＤＢ応援アイテムパック,マジシャンＤＢ応援アイテムパック
ガンナーＤＢ応援アイテムパック,ガンナーＤＢ応援アイテムパック
ＤＢ応援便利品パック,ＤＢ応援便利品パック
シンボルデータチケット,シンボルデータチケット
バリューパックＡ,バリューパックＡ
ＬＮＣパンツァーアームチケット,ＬＮＣパンツァーアームチケット
モトリー衣装データチケット,モトリー衣装データチケット
慧烈気ウェポンデータチケット,慧烈気ウェポンデータチケット
